,income,education,green_energy,green_energy_freq,cost,cost_freq,combination,combination_freq
1204,4500-5999,Master,60% Green energy,17,20% lower than current,13,100% Green energy & same as current,8
1205,4500-5999,Master,60% Green energy,17,20% lower than current,13,100% Green energy & 20% higher than current,4
1206,4500-5999,Master,60% Green energy,17,same as current,21,60% Green energy & 20% lower than current,5
1207,4500-5999,Master,60% Green energy,17,same as current,21,60% Green energy & same as current,6
1208,4500-5999,Master,60% Green energy,17,same as current,21,60% Green energy & 20% higher than current,6
1209,4500-5999,Master,60% Green energy,17,same as current,21,80% Green energy & 20% lower than current,5
1210,4500-5999,Master,60% Green energy,17,same as current,21,80% Green energy & same as current,7
1211,4500-5999,Master,60% Green energy,17,same as current,21,80% Green energy & 20% higher than current,5
1212,4500-5999,Master,60% Green energy,17,same as current,21,100% Green energy & 20% lower than current,3
1213,4500-5999,Master,60% Green energy,17,same as current,21,100% Green energy & same as current,8
1214,4500-5999,Master,60% Green energy,17,same as current,21,100% Green energy & 20% higher than current,4
1215,4500-5999,Master,60% Green energy,17,20% higher than current,15,60% Green energy & 20% lower than current,5
1216,4500-5999,Master,60% Green energy,17,20% higher than current,15,60% Green energy & same as current,6
1217,4500-5999,Master,60% Green energy,17,20% higher than current,15,60% Green energy & 20% higher than current,6
1218,4500-5999,Master,60% Green energy,17,20% higher than current,15,80% Green energy & 20% lower than current,5
1219,4500-5999,Master,60% Green energy,17,20% higher than current,15,80% Green energy & same as current,7
1220,4500-5999,Master,60% Green energy,17,20% higher than current,15,80% Green energy & 20% higher than current,5
1221,4500-5999,Master,60% Green energy,17,20% higher than current,15,100% Green energy & 20% lower than current,3
1222,4500-5999,Master,60% Green energy,17,20% higher than current,15,100% Green energy & same as current,8
1223,4500-5999,Master,60% Green energy,17,20% higher than current,15,100% Green energy & 20% higher than current,4
1224,4500-5999,Master,80% Green energy,17,20% lower than current,13,60% Green energy & 20% lower than current,5
1225,4500-5999,Master,80% Green energy,17,20% lower than current,13,60% Green energy & same as current,6
1226,4500-5999,Master,80% Green energy,17,20% lower than current,13,60% Green energy & 20% higher than current,6
1227,4500-5999,Master,80% Green energy,17,20% lower than current,13,80% Green energy & 20% lower than current,5
1228,4500-5999,Master,80% Green energy,17,20% lower than current,13,80% Green energy & same as current,7
1229,4500-5999,Master,80% Green energy,17,20% lower than current,13,80% Green energy & 20% higher than current,5
1230,4500-5999,Master,80% Green energy,17,20% lower than current,13,100% Green energy & 20% lower than current,3
1231,4500-5999,Master,80% Green energy,17,20% lower than current,13,100% Green energy & same as current,8
1232,4500-5999,Master,80% Green energy,17,20% lower than current,13,100% Green energy & 20% higher than current,4
1233,4500-5999,Master,80% Green energy,17,same as current,21,60% Green energy & 20% lower than current,5
1234,4500-5999,Master,80% Green energy,17,same as current,21,60% Green energy & same as current,6
1235,4500-5999,Master,80% Green energy,17,same as current,21,60% Green energy & 20% higher than current,6
1236,4500-5999,Master,80% Green energy,17,same as current,21,80% Green energy & 20% lower than current,5
1237,4500-5999,Master,80% Green energy,17,same as current,21,80% Green energy & same as current,7
1238,4500-5999,Master,80% Green energy,17,same as current,21,80% Green energy & 20% higher than current,5
1239,4500-5999,Master,80% Green energy,17,same as current,21,100% Green energy & 20% lower than current,3
1240,4500-5999,Master,80% Green energy,17,same as current,21,100% Green energy & same as current,8
1241,4500-5999,Master,80% Green energy,17,same as current,21,100% Green energy & 20% higher than current,4
1242,4500-5999,Master,80% Green energy,17,20% higher than current,15,60% Green energy & 20% lower than current,5
1243,4500-5999,Master,80% Green energy,17,20% higher than current,15,60% Green energy & same as current,6
1244,4500-5999,Master,80% Green energy,17,20% higher than current,15,60% Green energy & 20% higher than current,6
1245,4500-5999,Master,80% Green energy,17,20% higher than current,15,80% Green energy & 20% lower than current,5
1246,4500-5999,Master,80% Green energy,17,20% higher than current,15,80% Green energy & same as current,7
1247,4500-5999,Master,80% Green energy,17,20% higher than current,15,80% Green energy & 20% higher than current,5
1248,4500-5999,Master,80% Green energy,17,20% higher than current,15,100% Green energy & 20% lower than current,3
1249,4500-5999,Master,80% Green energy,17,20% higher than current,15,100% Green energy & same as current,8
1250,4500-5999,Master,80% Green energy,17,20% higher than current,15,100% Green energy & 20% higher than current,4
1251,4500-5999,Master,100% Green energy,15,20% lower than current,13,60% Green energy & 20% lower than current,5
1252,4500-5999,Master,100% Green energy,15,20% lower than current,13,60% Green energy & same as current,6
1253,4500-5999,Master,100% Green energy,15,20% lower than current,13,60% Green energy & 20% higher than current,6
1254,4500-5999,Master,100% Green energy,15,20% lower than current,13,80% Green energy & 20% lower than current,5
1255,4500-5999,Master,100% Green energy,15,20% lower than current,13,80% Green energy & same as current,7
1256,4500-5999,Master,100% Green energy,15,20% lower than current,13,80% Green energy & 20% higher than current,5
1257,4500-5999,Master,100% Green energy,15,20% lower than current,13,100% Green energy & 20% lower than current,3
1258,4500-5999,Master,100% Green energy,15,20% lower than current,13,100% Green energy & same as current,8
1259,4500-5999,Master,100% Green energy,15,20% lower than current,13,100% Green energy & 20% higher than current,4
1260,4500-5999,Master,100% Green energy,15,same as current,21,60% Green energy & 20% lower than current,5
1261,4500-5999,Master,100% Green energy,15,same as current,21,60% Green energy & same as current,6
1262,4500-5999,Master,100% Green energy,15,same as current,21,60% Green energy & 20% higher than current,6
1263,4500-5999,Master,100% Green energy,15,same as current,21,80% Green energy & 20% lower than current,5
1264,4500-5999,Master,100% Green energy,15,same as current,21,80% Green energy & same as current,7
1265,4500-5999,Master,100% Green energy,15,same as current,21,80% Green energy & 20% higher than current,5
1266,4500-5999,Master,100% Green energy,15,same as current,21,100% Green energy & 20% lower than current,3
1267,4500-5999,Master,100% Green energy,15,same as current,21,100% Green energy & same as current,8
1268,4500-5999,Master,100% Green energy,15,same as current,21,100% Green energy & 20% higher than current,4
1269,4500-5999,Master,100% Green energy,15,20% higher than current,15,60% Green energy & 20% lower than current,5
1270,4500-5999,Master,100% Green energy,15,20% higher than current,15,60% Green energy & same as current,6
1271,4500-5999,Master,100% Green energy,15,20% higher than current,15,60% Green energy & 20% higher than current,6
1272,4500-5999,Master,100% Green energy,15,20% higher than current,15,80% Green energy & 20% lower than current,5
1273,4500-5999,Master,100% Green energy,15,20% higher than current,15,80% Green energy & same as current,7
1274,4500-5999,Master,100% Green energy,15,20% higher than current,15,80% Green energy & 20% higher than current,5
1275,4500-5999,Master,100% Green energy,15,20% higher than current,15,100% Green energy & 20% lower than current,3
1276,4500-5999,Master,100% Green energy,15,20% higher than current,15,100% Green energy & same as current,8
1277,4500-5999,Master,100% Green energy,15,20% higher than current,15,100% Green energy & 20% higher than current,4
1278,4500-5999,Doctorate,60% Green energy,5,20% lower than current,2,60% Green energy & 20% lower than current,1
1279,4500-5999,Doctorate,60% Green energy,5,20% lower than current,2,60% Green energy & same as current,3
1280,4500-5999,Doctorate,60% Green energy,5,20% lower than current,2,60% Green energy & 20% higher than current,1
1281,4500-5999,Doctorate,60% Green energy,5,20% lower than current,2,80% Green energy & same as current,2
1282,4500-5999,Doctorate,60% Green energy,5,20% lower than current,2,80% Green energy & 20% higher than current,1
1283,4500-5999,Doctorate,60% Green energy,5,20% lower than current,2,100% Green energy & 20% lower than current,1
1284,4500-5999,Doctorate,60% Green energy,5,20% lower than current,2,100% Green energy & 20% higher than current,1
1285,4500-5999,Doctorate,60% Green energy,5,same as current,5,60% Green energy & 20% lower than current,1
1286,4500-5999,Doctorate,60% Green energy,5,same as current,5,60% Green energy & same as current,3
1287,4500-5999,Doctorate,60% Green energy,5,same as current,5,60% Green energy & 20% higher than current,1
1288,4500-5999,Doctorate,60% Green energy,5,same as current,5,80% Green energy & same as current,2
1289,4500-5999,Doctorate,60% Green energy,5,same as current,5,80% Green energy & 20% higher than current,1
1290,4500-5999,Doctorate,60% Green energy,5,same as current,5,100% Green energy & 20% lower than current,1
1291,4500-5999,Doctorate,60% Green energy,5,same as current,5,100% Green energy & 20% higher than current,1
1292,4500-5999,Doctorate,60% Green energy,5,20% higher than current,3,60% Green energy & 20% lower than current,1
1293,4500-5999,Doctorate,60% Green energy,5,20% higher than current,3,60% Green energy & same as current,3
1294,4500-5999,Doctorate,60% Green energy,5,20% higher than current,3,60% Green energy & 20% higher than current,1
1295,4500-5999,Doctorate,60% Green energy,5,20% higher than current,3,80% Green energy & same as current,2
1296,4500-5999,Doctorate,60% Green energy,5,20% higher than current,3,80% Green energy & 20% higher than current,1
1297,4500-5999,Doctorate,60% Green energy,5,20% higher than current,3,100% Green energy & 20% lower than current,1
1298,4500-5999,Doctorate,60% Green energy,5,20% higher than current,3,100% Green energy & 20% higher than current,1
1299,4500-5999,Doctorate,80% Green energy,3,20% lower than current,2,60% Green energy & 20% lower than current,1
1300,4500-5999,Doctorate,80% Green energy,3,20% lower than current,2,60% Green energy & same as current,3
1301,4500-5999,Doctorate,80% Green energy,3,20% lower than current,2,60% Green energy & 20% higher than current,1
1302,4500-5999,Doctorate,80% Green energy,3,20% lower than current,2,80% Green energy & same as current,2
1303,4500-5999,Doctorate,80% Green energy,3,20% lower than current,2,80% Green energy & 20% higher than current,1
1304,4500-5999,Doctorate,80% Green energy,3,20% lower than current,2,100% Green energy & 20% lower than current,1
1305,4500-5999,Doctorate,80% Green energy,3,20% lower than current,2,100% Green energy & 20% higher than current,1
1306,4500-5999,Doctorate,80% Green energy,3,same as current,5,60% Green energy & 20% lower than current,1
1307,4500-5999,Doctorate,80% Green energy,3,same as current,5,60% Green energy & same as current,3
1308,4500-5999,Doctorate,80% Green energy,3,same as current,5,60% Green energy & 20% higher than current,1
1309,4500-5999,Doctorate,80% Green energy,3,same as current,5,80% Green energy & same as current,2
1310,4500-5999,Doctorate,80% Green energy,3,same as current,5,80% Green energy & 20% higher than current,1
1311,4500-5999,Doctorate,80% Green energy,3,same as current,5,100% Green energy & 20% lower than current,1
1312,4500-5999,Doctorate,80% Green energy,3,same as current,5,100% Green energy & 20% higher than current,1
1313,4500-5999,Doctorate,80% Green energy,3,20% higher than current,3,60% Green energy & 20% lower than current,1
1314,4500-5999,Doctorate,80% Green energy,3,20% higher than current,3,60% Green energy & same as current,3
1315,4500-5999,Doctorate,80% Green energy,3,20% higher than current,3,60% Green energy & 20% higher than current,1
1316,4500-5999,Doctorate,80% Green energy,3,20% higher than current,3,80% Green energy & same as current,2
1317,4500-5999,Doctorate,80% Green energy,3,20% higher than current,3,80% Green energy & 20% higher than current,1
1318,4500-5999,Doctorate,80% Green energy,3,20% higher than current,3,100% Green energy & 20% lower than current,1
1319,4500-5999,Doctorate,80% Green energy,3,20% higher than current,3,100% Green energy & 20% higher than current,1
1320,4500-5999,Doctorate,100% Green energy,2,20% lower than current,2,60% Green energy & 20% lower than current,1
1321,4500-5999,Doctorate,100% Green energy,2,20% lower than current,2,60% Green energy & same as current,3
1322,4500-5999,Doctorate,100% Green energy,2,20% lower than current,2,60% Green energy & 20% higher than current,1
1323,4500-5999,Doctorate,100% Green energy,2,20% lower than current,2,80% Green energy & same as current,2
1324,4500-5999,Doctorate,100% Green energy,2,20% lower than current,2,80% Green energy & 20% higher than current,1
1325,4500-5999,Doctorate,100% Green energy,2,20% lower than current,2,100% Green energy & 20% lower than current,1
1326,4500-5999,Doctorate,100% Green energy,2,20% lower than current,2,100% Green energy & 20% higher than current,1
1327,4500-5999,Doctorate,100% Green energy,2,same as current,5,60% Green energy & 20% lower than current,1
1328,4500-5999,Doctorate,100% Green energy,2,same as current,5,60% Green energy & same as current,3
1329,4500-5999,Doctorate,100% Green energy,2,same as current,5,60% Green energy & 20% higher than current,1
1330,4500-5999,Doctorate,100% Green energy,2,same as current,5,80% Green energy & same as current,2
1331,4500-5999,Doctorate,100% Green energy,2,same as current,5,80% Green energy & 20% higher than current,1
1332,4500-5999,Doctorate,100% Green energy,2,same as current,5,100% Green energy & 20% lower than current,1
1333,4500-5999,Doctorate,100% Green energy,2,same as current,5,100% Green energy & 20% higher than current,1
1334,4500-5999,Doctorate,100% Green energy,2,20% higher than current,3,60% Green energy & 20% lower than current,1
1335,4500-5999,Doctorate,100% Green energy,2,20% higher than current,3,60% Green energy & same as current,3
1336,4500-5999,Doctorate,100% Green energy,2,20% higher than current,3,60% Green energy & 20% higher than current,1
1337,4500-5999,Doctorate,100% Green energy,2,20% higher than current,3,80% Green energy & same as current,2
1338,4500-5999,Doctorate,100% Green energy,2,20% higher than current,3,80% Green energy & 20% higher than current,1
1339,4500-5999,Doctorate,100% Green energy,2,20% higher than current,3,100% Green energy & 20% lower than current,1
1340,4500-5999,Doctorate,100% Green energy,2,20% higher than current,3,100% Green energy & 20% higher than current,1
1341,6000-8999,Compulsory school,60% Green energy,11,20% lower than current,14,60% Green energy & 20% lower than current,2
1342,6000-8999,Compulsory school,60% Green energy,11,20% lower than current,14,60% Green energy & same as current,4
1343,6000-8999,Compulsory school,60% Green energy,11,20% lower than current,14,60% Green energy & 20% higher than current,5
1344,6000-8999,Compulsory school,60% Green energy,11,20% lower than current,14,80% Green energy & 20% lower than current,7
1345,6000-8999,Compulsory school,60% Green energy,11,20% lower than current,14,80% Green energy & same as current,5
1346,6000-8999,Compulsory school,60% Green energy,11,20% lower than current,14,80% Green energy & 20% higher than current,6
1347,6000-8999,Compulsory school,60% Green energy,11,20% lower than current,14,100% Green energy & 20% lower than current,5
1348,6000-8999,Compulsory school,60% Green energy,11,20% lower than current,14,100% Green energy & same as current,3
1349,6000-8999,Compulsory school,60% Green energy,11,20% lower than current,14,100% Green energy & 20% higher than current,3
1350,6000-8999,Compulsory school,60% Green energy,11,same as current,12,60% Green energy & 20% lower than current,2
1351,6000-8999,Compulsory school,60% Green energy,11,same as current,12,60% Green energy & same as current,4
1352,6000-8999,Compulsory school,60% Green energy,11,same as current,12,60% Green energy & 20% higher than current,5
1353,6000-8999,Compulsory school,60% Green energy,11,same as current,12,80% Green energy & 20% lower than current,7
1354,6000-8999,Compulsory school,60% Green energy,11,same as current,12,80% Green energy & same as current,5
1355,6000-8999,Compulsory school,60% Green energy,11,same as current,12,80% Green energy & 20% higher than current,6
1356,6000-8999,Compulsory school,60% Green energy,11,same as current,12,100% Green energy & 20% lower than current,5
1357,6000-8999,Compulsory school,60% Green energy,11,same as current,12,100% Green energy & same as current,3
1358,6000-8999,Compulsory school,60% Green energy,11,same as current,12,100% Green energy & 20% higher than current,3
1359,6000-8999,Compulsory school,60% Green energy,11,20% higher than current,14,60% Green energy & 20% lower than current,2
1360,6000-8999,Compulsory school,60% Green energy,11,20% higher than current,14,60% Green energy & same as current,4
1361,6000-8999,Compulsory school,60% Green energy,11,20% higher than current,14,60% Green energy & 20% higher than current,5
1362,6000-8999,Compulsory school,60% Green energy,11,20% higher than current,14,80% Green energy & 20% lower than current,7
1363,6000-8999,Compulsory school,60% Green energy,11,20% higher than current,14,80% Green energy & same as current,5
1364,6000-8999,Compulsory school,60% Green energy,11,20% higher than current,14,80% Green energy & 20% higher than current,6
1365,6000-8999,Compulsory school,60% Green energy,11,20% higher than current,14,100% Green energy & 20% lower than current,5
1366,6000-8999,Compulsory school,60% Green energy,11,20% higher than current,14,100% Green energy & same as current,3
1367,6000-8999,Compulsory school,60% Green energy,11,20% higher than current,14,100% Green energy & 20% higher than current,3
1368,6000-8999,Compulsory school,80% Green energy,18,20% lower than current,14,60% Green energy & 20% lower than current,2
1369,6000-8999,Compulsory school,80% Green energy,18,20% lower than current,14,60% Green energy & same as current,4
1370,6000-8999,Compulsory school,80% Green energy,18,20% lower than current,14,60% Green energy & 20% higher than current,5
1371,6000-8999,Compulsory school,80% Green energy,18,20% lower than current,14,80% Green energy & 20% lower than current,7
1372,6000-8999,Compulsory school,80% Green energy,18,20% lower than current,14,80% Green energy & same as current,5
1373,6000-8999,Compulsory school,80% Green energy,18,20% lower than current,14,80% Green energy & 20% higher than current,6
1374,6000-8999,Compulsory school,80% Green energy,18,20% lower than current,14,100% Green energy & 20% lower than current,5
1375,6000-8999,Compulsory school,80% Green energy,18,20% lower than current,14,100% Green energy & same as current,3
1376,6000-8999,Compulsory school,80% Green energy,18,20% lower than current,14,100% Green energy & 20% higher than current,3
1377,6000-8999,Compulsory school,80% Green energy,18,same as current,12,60% Green energy & 20% lower than current,2
1378,6000-8999,Compulsory school,80% Green energy,18,same as current,12,60% Green energy & same as current,4
1379,6000-8999,Compulsory school,80% Green energy,18,same as current,12,60% Green energy & 20% higher than current,5
1380,6000-8999,Compulsory school,80% Green energy,18,same as current,12,80% Green energy & 20% lower than current,7
1381,6000-8999,Compulsory school,80% Green energy,18,same as current,12,80% Green energy & same as current,5
1382,6000-8999,Compulsory school,80% Green energy,18,same as current,12,80% Green energy & 20% higher than current,6
1383,6000-8999,Compulsory school,80% Green energy,18,same as current,12,100% Green energy & 20% lower than current,5
1384,6000-8999,Compulsory school,80% Green energy,18,same as current,12,100% Green energy & same as current,3
1385,6000-8999,Compulsory school,80% Green energy,18,same as current,12,100% Green energy & 20% higher than current,3
1386,6000-8999,Compulsory school,80% Green energy,18,20% higher than current,14,60% Green energy & 20% lower than current,2
1387,6000-8999,Compulsory school,80% Green energy,18,20% higher than current,14,60% Green energy & same as current,4
1388,6000-8999,Compulsory school,80% Green energy,18,20% higher than current,14,60% Green energy & 20% higher than current,5
1389,6000-8999,Compulsory school,80% Green energy,18,20% higher than current,14,80% Green energy & 20% lower than current,7
1390,6000-8999,Compulsory school,80% Green energy,18,20% higher than current,14,80% Green energy & same as current,5
1391,6000-8999,Compulsory school,80% Green energy,18,20% higher than current,14,80% Green energy & 20% higher than current,6
1392,6000-8999,Compulsory school,80% Green energy,18,20% higher than current,14,100% Green energy & 20% lower than current,5
1393,6000-8999,Compulsory school,80% Green energy,18,20% higher than current,14,100% Green energy & same as current,3
1394,6000-8999,Compulsory school,80% Green energy,18,20% higher than current,14,100% Green energy & 20% higher than current,3
1395,6000-8999,Compulsory school,100% Green energy,11,20% lower than current,14,60% Green energy & 20% lower than current,2
1396,6000-8999,Compulsory school,100% Green energy,11,20% lower than current,14,60% Green energy & same as current,4
1397,6000-8999,Compulsory school,100% Green energy,11,20% lower than current,14,60% Green energy & 20% higher than current,5
1398,6000-8999,Compulsory school,100% Green energy,11,20% lower than current,14,80% Green energy & 20% lower than current,7
1399,6000-8999,Compulsory school,100% Green energy,11,20% lower than current,14,80% Green energy & same as current,5
1400,6000-8999,Compulsory school,100% Green energy,11,20% lower than current,14,80% Green energy & 20% higher than current,6
1401,6000-8999,Compulsory school,100% Green energy,11,20% lower than current,14,100% Green energy & 20% lower than current,5
1402,6000-8999,Compulsory school,100% Green energy,11,20% lower than current,14,100% Green energy & same as current,3
1403,6000-8999,Compulsory school,100% Green energy,11,20% lower than current,14,100% Green energy & 20% higher than current,3
1404,6000-8999,Compulsory school,100% Green energy,11,same as current,12,60% Green energy & 20% lower than current,2
1405,6000-8999,Compulsory school,100% Green energy,11,same as current,12,60% Green energy & same as current,4
1406,6000-8999,Compulsory school,100% Green energy,11,same as current,12,60% Green energy & 20% higher than current,5
1407,6000-8999,Compulsory school,100% Green energy,11,same as current,12,80% Green energy & 20% lower than current,7
1408,6000-8999,Compulsory school,100% Green energy,11,same as current,12,80% Green energy & same as current,5
1409,6000-8999,Compulsory school,100% Green energy,11,same as current,12,80% Green energy & 20% higher than current,6
1410,6000-8999,Compulsory school,100% Green energy,11,same as current,12,100% Green energy & 20% lower than current,5
1411,6000-8999,Compulsory school,100% Green energy,11,same as current,12,100% Green energy & same as current,3
1412,6000-8999,Compulsory school,100% Green energy,11,same as current,12,100% Green energy & 20% higher than current,3
1413,6000-8999,Compulsory school,100% Green energy,11,20% higher than current,14,60% Green energy & 20% lower than current,2
1414,6000-8999,Compulsory school,100% Green energy,11,20% higher than current,14,60% Green energy & same as current,4
1415,6000-8999,Compulsory school,100% Green energy,11,20% higher than current,14,60% Green energy & 20% higher than current,5
1416,6000-8999,Compulsory school,100% Green energy,11,20% higher than current,14,80% Green energy & 20% lower than current,7
1417,6000-8999,Compulsory school,100% Green energy,11,20% higher than current,14,80% Green energy & same as current,5
1418,6000-8999,Compulsory school,100% Green energy,11,20% higher than current,14,80% Green energy & 20% higher than current,6
1419,6000-8999,Compulsory school,100% Green energy,11,20% higher than current,14,100% Green energy & 20% lower than current,5
1420,6000-8999,Compulsory school,100% Green energy,11,20% higher than current,14,100% Green energy & same as current,3
1421,6000-8999,Compulsory school,100% Green energy,11,20% higher than current,14,100% Green energy & 20% higher than current,3
1422,6000-8999,Vocational school,60% Green energy,261,20% lower than current,247,60% Green energy & 20% lower than current,85
1423,6000-8999,Vocational school,60% Green energy,261,20% lower than current,247,60% Green energy & same as current,116
1424,6000-8999,Vocational school,60% Green energy,261,20% lower than current,247,60% Green energy & 20% higher than current,60
1425,6000-8999,Vocational school,60% Green energy,261,20% lower than current,247,80% Green energy & 20% lower than current,93
1426,6000-8999,Vocational school,60% Green energy,261,20% lower than current,247,80% Green energy & same as current,67
1427,6000-8999,Vocational school,60% Green energy,261,20% lower than current,247,80% Green energy & 20% higher than current,63
1428,6000-8999,Vocational school,60% Green energy,261,20% lower than current,247,100% Green energy & 20% lower than current,69
1429,6000-8999,Vocational school,60% Green energy,261,20% lower than current,247,100% Green energy & same as current,63
1430,6000-8999,Vocational school,60% Green energy,261,20% lower than current,247,100% Green energy & 20% higher than current,88
1431,6000-8999,Vocational school,60% Green energy,261,same as current,246,60% Green energy & 20% lower than current,85
1432,6000-8999,Vocational school,60% Green energy,261,same as current,246,60% Green energy & same as current,116
1433,6000-8999,Vocational school,60% Green energy,261,same as current,246,60% Green energy & 20% higher than current,60
1434,6000-8999,Vocational school,60% Green energy,261,same as current,246,80% Green energy & 20% lower than current,93
1435,6000-8999,Vocational school,60% Green energy,261,same as current,246,80% Green energy & same as current,67
1436,6000-8999,Vocational school,60% Green energy,261,same as current,246,80% Green energy & 20% higher than current,63
1437,6000-8999,Vocational school,60% Green energy,261,same as current,246,100% Green energy & 20% lower than current,69
1438,6000-8999,Vocational school,60% Green energy,261,same as current,246,100% Green energy & same as current,63
1439,6000-8999,Vocational school,60% Green energy,261,same as current,246,100% Green energy & 20% higher than current,88
1440,6000-8999,Vocational school,60% Green energy,261,20% higher than current,211,60% Green energy & 20% lower than current,85
1441,6000-8999,Vocational school,60% Green energy,261,20% higher than current,211,60% Green energy & same as current,116
1442,6000-8999,Vocational school,60% Green energy,261,20% higher than current,211,60% Green energy & 20% higher than current,60
1443,6000-8999,Vocational school,60% Green energy,261,20% higher than current,211,80% Green energy & 20% lower than current,93
1444,6000-8999,Vocational school,60% Green energy,261,20% higher than current,211,80% Green energy & same as current,67
1445,6000-8999,Vocational school,60% Green energy,261,20% higher than current,211,80% Green energy & 20% higher than current,63
1446,6000-8999,Vocational school,60% Green energy,261,20% higher than current,211,100% Green energy & 20% lower than current,69
1447,6000-8999,Vocational school,60% Green energy,261,20% higher than current,211,100% Green energy & same as current,63
1448,6000-8999,Vocational school,60% Green energy,261,20% higher than current,211,100% Green energy & 20% higher than current,88
1449,6000-8999,Vocational school,80% Green energy,223,20% lower than current,247,60% Green energy & 20% lower than current,85
1450,6000-8999,Vocational school,80% Green energy,223,20% lower than current,247,60% Green energy & same as current,116
1451,6000-8999,Vocational school,80% Green energy,223,20% lower than current,247,60% Green energy & 20% higher than current,60
1452,6000-8999,Vocational school,80% Green energy,223,20% lower than current,247,80% Green energy & 20% lower than current,93
1453,6000-8999,Vocational school,80% Green energy,223,20% lower than current,247,80% Green energy & same as current,67
1454,6000-8999,Vocational school,80% Green energy,223,20% lower than current,247,80% Green energy & 20% higher than current,63
1455,6000-8999,Vocational school,80% Green energy,223,20% lower than current,247,100% Green energy & 20% lower than current,69
1456,6000-8999,Vocational school,80% Green energy,223,20% lower than current,247,100% Green energy & same as current,63
1457,6000-8999,Vocational school,80% Green energy,223,20% lower than current,247,100% Green energy & 20% higher than current,88
1458,6000-8999,Vocational school,80% Green energy,223,same as current,246,60% Green energy & 20% lower than current,85
1459,6000-8999,Vocational school,80% Green energy,223,same as current,246,60% Green energy & same as current,116
1460,6000-8999,Vocational school,80% Green energy,223,same as current,246,60% Green energy & 20% higher than current,60
1461,6000-8999,Vocational school,80% Green energy,223,same as current,246,80% Green energy & 20% lower than current,93
1462,6000-8999,Vocational school,80% Green energy,223,same as current,246,80% Green energy & same as current,67
1463,6000-8999,Vocational school,80% Green energy,223,same as current,246,80% Green energy & 20% higher than current,63
1464,6000-8999,Vocational school,80% Green energy,223,same as current,246,100% Green energy & 20% lower than current,69
1465,6000-8999,Vocational school,80% Green energy,223,same as current,246,100% Green energy & same as current,63
1466,6000-8999,Vocational school,80% Green energy,223,same as current,246,100% Green energy & 20% higher than current,88
1467,6000-8999,Vocational school,80% Green energy,223,20% higher than current,211,60% Green energy & 20% lower than current,85
1468,6000-8999,Vocational school,80% Green energy,223,20% higher than current,211,60% Green energy & same as current,116
1469,6000-8999,Vocational school,80% Green energy,223,20% higher than current,211,60% Green energy & 20% higher than current,60
1470,6000-8999,Vocational school,80% Green energy,223,20% higher than current,211,80% Green energy & 20% lower than current,93
1471,6000-8999,Vocational school,80% Green energy,223,20% higher than current,211,80% Green energy & same as current,67
1472,6000-8999,Vocational school,80% Green energy,223,20% higher than current,211,80% Green energy & 20% higher than current,63
1473,6000-8999,Vocational school,80% Green energy,223,20% higher than current,211,100% Green energy & 20% lower than current,69
1474,6000-8999,Vocational school,80% Green energy,223,20% higher than current,211,100% Green energy & same as current,63
1475,6000-8999,Vocational school,80% Green energy,223,20% higher than current,211,100% Green energy & 20% higher than current,88
1476,6000-8999,Vocational school,100% Green energy,220,20% lower than current,247,60% Green energy & 20% lower than current,85
1477,6000-8999,Vocational school,100% Green energy,220,20% lower than current,247,60% Green energy & same as current,116
1478,6000-8999,Vocational school,100% Green energy,220,20% lower than current,247,60% Green energy & 20% higher than current,60
1479,6000-8999,Vocational school,100% Green energy,220,20% lower than current,247,80% Green energy & 20% lower than current,93
1480,6000-8999,Vocational school,100% Green energy,220,20% lower than current,247,80% Green energy & same as current,67
1481,6000-8999,Vocational school,100% Green energy,220,20% lower than current,247,80% Green energy & 20% higher than current,63
1482,6000-8999,Vocational school,100% Green energy,220,20% lower than current,247,100% Green energy & 20% lower than current,69
1483,6000-8999,Vocational school,100% Green energy,220,20% lower than current,247,100% Green energy & same as current,63
1484,6000-8999,Vocational school,100% Green energy,220,20% lower than current,247,100% Green energy & 20% higher than current,88
1485,6000-8999,Vocational school,100% Green energy,220,same as current,246,60% Green energy & 20% lower than current,85
1486,6000-8999,Vocational school,100% Green energy,220,same as current,246,60% Green energy & same as current,116
1487,6000-8999,Vocational school,100% Green energy,220,same as current,246,60% Green energy & 20% higher than current,60
1488,6000-8999,Vocational school,100% Green energy,220,same as current,246,80% Green energy & 20% lower than current,93
1489,6000-8999,Vocational school,100% Green energy,220,same as current,246,80% Green energy & same as current,67
1490,6000-8999,Vocational school,100% Green energy,220,same as current,246,80% Green energy & 20% higher than current,63
1491,6000-8999,Vocational school,100% Green energy,220,same as current,246,100% Green energy & 20% lower than current,69
1492,6000-8999,Vocational school,100% Green energy,220,same as current,246,100% Green energy & same as current,63
1493,6000-8999,Vocational school,100% Green energy,220,same as current,246,100% Green energy & 20% higher than current,88
1494,6000-8999,Vocational school,100% Green energy,220,20% higher than current,211,60% Green energy & 20% lower than current,85
1495,6000-8999,Vocational school,100% Green energy,220,20% higher than current,211,60% Green energy & same as current,116
1496,6000-8999,Vocational school,100% Green energy,220,20% higher than current,211,60% Green energy & 20% higher than current,60
1497,6000-8999,Vocational school,100% Green energy,220,20% higher than current,211,80% Green energy & 20% lower than current,93
1498,6000-8999,Vocational school,100% Green energy,220,20% higher than current,211,80% Green energy & same as current,67
