,year,value,ISO2,energy_type
4297,2009,12322.238,ZM,Total Renewable
4298,2009,2898.0,ZW,Total Non-Renewable
4299,2009,6345.0869999999995,ZW,Total Renewable
4300,2010,0.0,AD,Total Non-Renewable
4301,2010,163.7,AD,Total Renewable
4302,2010,117119.81199999999,AE,Total Non-Renewable
4303,2010,29.251,AE,Total Renewable
4304,2010,348.611,AF,Total Non-Renewable
4305,2010,1044.771,AF,Total Renewable
4306,2010,384.5,AG,Total Non-Renewable
4307,2010,0.258,AG,Total Renewable
4308,2010,125.686,AI,Total Non-Renewable
4309,2010,0.0,AI,Total Renewable
4310,2010,1.0,AL,Total Non-Renewable
4311,2010,9042.944,AL,Total Renewable
4312,2010,3369.3999999999996,AM,Total Non-Renewable
4313,2010,3690.2400000000002,AM,Total Renewable
4314,2010,1629.8229999999999,AO,Total Non-Renewable
4315,2010,4473.168,AO,Total Renewable
4316,2010,101410.333,AR,Total Non-Renewable
4317,2010,44322.077,AR,Total Renewable
4318,2010,183.252,AS,Total Non-Renewable
4319,2010,0.0,AS,Total Renewable
4320,2010,26823.115999999998,AT,Total Non-Renewable
4321,2010,61172.739,AT,Total Renewable
4322,2010,279639.0,AU,Total Non-Renewable
4323,2010,32961.0,AU,Total Renewable
4324,2010,1039.993,AW,Total Non-Renewable
4325,2010,136.347,AW,Total Renewable
4326,2010,20663.7,AZ,Total Non-Renewable
4327,2010,4444.487,AZ,Total Renewable
4328,2010,10678.0,BA,Total Non-Renewable
4329,2010,9724.909,BA,Total Renewable
4330,2010,1232.21,BB,Total Non-Renewable
4331,2010,2.6310000000000002,BB,Total Renewable
4332,2010,49399.755,BD,Total Non-Renewable
4333,2010,1222.792,BD,Total Renewable
4334,2010,45471.6,BE,Total Non-Renewable
4335,2010,9682.8,BE,Total Renewable
4336,2010,657.832,BF,Total Non-Renewable
4337,2010,150.047,BF,Total Renewable
4338,2010,29533.568,BG,Total Non-Renewable
4339,2010,8470.007,BG,Total Renewable
4340,2010,29309.0,BH,Total Non-Renewable
4341,2010,1.875,BH,Total Renewable
4342,2010,23.036,BI,Total Non-Renewable
4343,2010,188.74,BI,Total Renewable
4344,2010,211.575,BJ,Total Non-Renewable
4345,2010,0.5,BJ,Total Renewable
4346,2010,4680.171,BN,Total Non-Renewable
4347,2010,2.01,BN,Total Renewable
4348,2010,5369.28,BO,Total Non-Renewable
4349,2010,2861.5939999999996,BO,Total Renewable
4350,2010,82161.071,BR,Total Non-Renewable
4351,2010,526968.676,BR,Total Renewable
4352,2010,2506.192,BS,Total Non-Renewable
4353,2010,8.17,BS,Total Renewable
4354,2010,9.49,BT,Total Non-Renewable
4355,2010,8486.03,BT,Total Renewable
4356,2010,808.5,BW,Total Non-Renewable
4357,2010,0.377,BW,Total Renewable
4358,2010,43168.0,BY,Total Non-Renewable
4359,2010,160.169,BY,Total Renewable
4360,2010,138.974,BZ,Total Non-Renewable
4361,2010,423.90000000000003,BZ,Total Renewable
4362,2010,174549.0,CA,Total Non-Renewable
4363,2010,450556.784,CA,Total Renewable
4364,2010,36.517,CD,Total Non-Renewable
4365,2010,9927.280999999999,CD,Total Renewable
4366,2010,19.25,CF,Total Non-Renewable
4367,2010,159.51399999999998,CF,Total Renewable
4368,2010,767.8,CG,Total Non-Renewable
4369,2010,546.851,CG,Total Renewable
4370,2010,1649.0,CH,Total Non-Renewable
4371,2010,51117.0,CH,Total Renewable
4372,2010,5055.742804,CI,Total Non-Renewable
4373,2010,2222.0,CI,Total Renewable
4374,2010,46.325,CK,Total Non-Renewable
4375,2010,0.133,CK,Total Renewable
4376,2010,45675.681,CL,Total Non-Renewable
4377,2010,30794.97,CL,Total Renewable
4378,2010,971.061,CM,Total Non-Renewable
4379,2010,4740.071,CM,Total Renewable
4380,2010,4039131.46,CN,Total Non-Renewable
4381,2010,1013090.429,CN,Total Renewable
4382,2010,21747.542,CO,Total Non-Renewable
4383,2010,50473.718,CO,Total Renewable
4384,2010,1364.245,CR,Total Non-Renewable
4385,2010,9406.903,CR,Total Renewable
4386,2010,21717.227,CU,Total Non-Renewable
4387,2010,1091.05,CU,Total Renewable
4388,2010,426.241,CV,Total Non-Renewable
4389,2010,11.397,CV,Total Renewable
4390,2010,6712.0,CY,Total Non-Renewable
4391,2010,170.343,CY,Total Renewable
4392,2010,62904.0,CZ,Total Non-Renewable
4393,2010,9302.169,CZ,Total Renewable
4394,2010,450163.0,DE,Total Non-Renewable
4395,2010,161690.0,DE,Total Renewable
4396,2010,509.0,DJ,Total Non-Renewable
4397,2010,0.0,DJ,Total Renewable
4398,2010,34058.727,DK,Total Non-Renewable
4399,2010,17344.961,DK,Total Renewable
4400,2010,96.13300000000001,DM,Total Non-Renewable
4401,2010,31.163,DM,Total Renewable
4402,2010,16112.383,DO,Total Non-Renewable
4403,2010,2054.771,DO,Total Renewable
4404,2010,57311.094,DZ,Total Non-Renewable
4405,2010,425.48,DZ,Total Renewable
4406,2010,13426.0042,EC,Total Non-Renewable
4407,2010,11221.530999999999,EC,Total Renewable
4408,2010,14415.0,EE,Total Non-Renewable
4409,2010,1300.065,EE,Total Renewable
4410,2010,160173.3,EG,Total Non-Renewable
4411,2010,17810.823,EG,Total Renewable
4412,2010,457.95,ER,Total Non-Renewable
4413,2010,2.8369999999999997,ER,Total Renewable
4414,2010,187180.96600000001,ES,Total Non-Renewable
4415,2010,140006.489,ES,Total Renewable
4416,2010,160.0,ET,Total Non-Renewable
4417,2010,6845.939,ET,Total Renewable
4418,2010,40976.0,FI,Total Non-Renewable
4419,2010,29206.05,FI,Total Renewable
4420,2010,580.646,FJ,Total Non-Renewable
4421,2010,638.228,FJ,Total Renewable
4422,2010,19.2,FK,Total Non-Renewable
4423,2010,6.32,FK,Total Renewable
4424,2010,97.49900000000001,FM,Total Non-Renewable
4425,2010,1.283,FM,Total Renewable
4426,2010,267.15,FO,Total Non-Renewable
4427,2010,116.71000000000001,FO,Total Renewable
4428,2010,82611.113,FR,Total Non-Renewable
4429,2010,107708.68000000001,FR,Total Renewable
4430,2010,1071.0,GA,Total Non-Renewable
4431,2010,1078.6970000000001,GA,Total Renewable
4432,2010,360289.0,GB,Total Non-Renewable
4433,2010,35804.5,GB,Total Renewable
4434,2010,261.028,GD,Total Non-Renewable
4435,2010,0.777,GD,Total Renewable
4436,2010,1412.751,GE,Total Non-Renewable
4437,2010,11972.896,GE,Total Renewable
4438,2010,505.48,GF,Total Non-Renewable
4439,2010,617.5,GF,Total Renewable
4440,2010,4205.407999999999,GH,Total Non-Renewable
4441,2010,8197.983,GH,Total Renewable
4442,2010,265.962,GL,Total Non-Renewable
4443,2010,377.844,GL,Total Renewable
4444,2010,296.59999999999997,GM,Total Non-Renewable
4445,2010,0.887,GM,Total Renewable
4446,2010,264.93399999999997,GN,Total Non-Renewable
4447,2010,609.944,GN,Total Renewable
4448,2010,1896.944,GP,Total Non-Renewable
4449,2010,222.34,GP,Total Renewable
4450,2010,372.2,GQ,Total Non-Renewable
4451,2010,12.6,GQ,Total Renewable
4452,2010,57229.0,GR,Total Non-Renewable
4453,2010,15292.438,GR,Total Renewable
4454,2010,4382.544,GT,Total Non-Renewable
4455,2010,6680.582,GT,Total Renewable
4456,2010,2338.9579999999996,GU,Total Non-Renewable
4457,2010,0.254,GU,Total Renewable
4458,2010,30.804,GW,Total Non-Renewable
4459,2010,0.006,GW,Total Renewable
4460,2010,1150.281,GY,Total Non-Renewable
4461,2010,149.32,GY,Total Renewable
4462,2010,50914.0,HK,Total Non-Renewable
4463,2010,81.793,HK,Total Renewable
4464,2010,4551.5830000000005,HN,Total Non-Renewable
4465,2010,3897.092,HN,Total Renewable
4466,2010,7383.799999999999,HR,Total Non-Renewable
4467,2010,11516.323,HR,Total Renewable
4468,2010,746.244,HT,Total Non-Renewable
4469,2010,234.305,HT,Total Renewable
4470,2010,24546.0,HU,Total Non-Renewable
4471,2010,3882.026,HU,Total Renewable
4472,2010,171929.62,ID,Total Non-Renewable
4473,2010,31006.556999999997,ID,Total Renewable
4474,2010,30925.945,IE,Total Non-Renewable
4475,2010,5393.512000000001,IE,Total Renewable
4476,2010,71318.816,IL,Total Non-Renewable
4477,2010,292.624,IL,Total Renewable
4478,2010,901052.668,IN,Total Non-Renewable
4479,2010,192586.50699999998,IN,Total Renewable
4480,2010,55799.5,IQ,Total Non-Renewable
4481,2010,7042.688,IQ,Total Renewable
4482,2010,276131.0,IR,Total Non-Renewable
4483,2010,18330.771,IR,Total Renewable
4484,2010,123.0,IS,Total Non-Renewable
4485,2010,14475.081,IS,Total Renewable
4486,2010,291344.28500000003,IT,Total Non-Renewable
4487,2010,100374.325,IT,Total Renewable
4488,2010,4713.37,JM,Total Non-Renewable
4489,2010,324.58000000000004,JM,Total Renewable
4490,2010,17834.7,JO,Total Non-Renewable
4491,2010,89.915,JO,Total Renewable
4492,2010,923371.0,JP,Total Non-Renewable
4493,2010,139322.0,JP,Total Renewable
4494,2010,3150.9649999999997,KE,Total Non-Renewable
4495,2010,3986.856,KE,Total Renewable
4496,2010,1787.2,KG,Total Non-Renewable
4497,2010,14318.8,KG,Total Renewable
4498,2010,1271.783,KH,Total Non-Renewable
4499,2010,78.001,KH,Total Renewable
4500,2010,27.560000000000002,KI,Total Non-Renewable
4501,2010,1.103,KI,Total Renewable
4502,2010,85.2,KM,Total Non-Renewable
4503,2010,6.448,KM,Total Renewable
4504,2010,269.6,KN,Total Non-Renewable
4505,2010,7.887,KN,Total Renewable
4506,2010,13310.0,KP,Total Non-Renewable
4507,2010,17360.838,KP,Total Renewable
4508,2010,377129.0,KR,Total Non-Renewable
4509,2010,8987.5,KR,Total Renewable
4510,2010,70464.5,KW,Total Non-Renewable
4511,2010,0.0,KW,Total Renewable
4512,2010,837.638,KY,Total Non-Renewable
4513,2010,0.0,KY,Total Renewable
4514,2010,91870.0,KZ,Total Non-Renewable
4515,2010,10295.023000000001,KZ,Total Renewable
4516,2010,0.021,LA,Total Non-Renewable
4517,2010,11046.475999999999,LA,Total Renewable
4518,2010,13316.376,LB,Total Non-Renewable
4519,2010,1122.109,LB,Total Renewable
4520,2010,456.88,LC,Total Non-Renewable
4521,2010,0.051000000000000004,LC,Total Renewable
4522,2010,6383.5,LK,Total Non-Renewable
4523,2010,7177.366999999999,LK,Total Renewable
4524,2010,337.4,LR,Total Non-Renewable
4525,2010,29.739,LR,Total Renewable
4526,2010,0.879,LS,Total Non-Renewable
4527,2010,574.569,LS,Total Renewable
4528,2010,6340.0,LT,Total Non-Renewable
4529,2010,1189.191,LT,Total Renewable
4530,2010,3392.643,LU,Total Non-Renewable
4531,2010,394.416,LU,Total Renewable
4532,2010,3927.0,LV,Total Non-Renewable
4533,2010,5257.563,LV,Total Renewable
4534,2010,41227.0,LY,Total Non-Renewable
4535,2010,9.583,LY,Total Renewable
4536,2010,22897.7,MA,Total Non-Renewable
4537,2010,5709.3460000000005,MA,Total Renewable
4538,2010,8586.0,MD,Total Non-Renewable
4539,2010,471.0,MD,Total Renewable
4540,2010,1497.0,ME,Total Non-Renewable
4541,2010,3379.0,ME,Total Renewable
4542,2010,858.0550000000001,MG,Total Non-Renewable
4543,2010,860.495,MG,Total Renewable
4544,2010,104.543,MH,Total Non-Renewable
4545,2010,0.74,MH,Total Renewable
4546,2010,5915.0,MK,Total Non-Renewable
4547,2010,2986.471,MK,Total Renewable
4548,2010,882.8194202,ML,Total Non-Renewable
4549,2010,1351.239,ML,Total Renewable
4550,2010,3303.3900000000003,MM,Total Non-Renewable
4551,2010,8949.832999999999,MM,Total Renewable
4552,2010,5032.0,MN,Total Non-Renewable
4553,2010,79.606,MN,Total Renewable
4554,2010,1958.0,MQ,Total Non-Renewable
4555,2010,61.75,MQ,Total Renewable
4556,2010,939.4,MR,Total Non-Renewable
4557,2010,0.0,MR,Total Renewable
4558,2010,16.5,MS,Total Non-Renewable
4559,2010,0.0,MS,Total Renewable
4560,2010,2684.0,MT,Total Non-Renewable
4561,2010,1.48,MT,Total Renewable
4562,2010,2726.266,MU,Total Non-Renewable
4563,2010,742.465,MU,Total Renewable
4564,2010,715.84,MV,Total Non-Renewable
4565,2010,4.287,MV,Total Renewable
4566,2010,47.171374400000005,MW,Total Non-Renewable
4567,2010,2211.3,MW,Total Renewable
4568,2010,270356.0,MX,Total Non-Renewable
4569,2010,51679.81,MX,Total Renewable
4570,2010,136495.5,MY,Total Non-Renewable
4571,2010,10514.077,MY,Total Renewable
4572,2010,61.89,MZ,Total Non-Renewable
4573,2010,18920.649999999998,MZ,Total Renewable
4574,2010,2237.791,NC,Total Non-Renewable
4575,2010,438.295,NC,Total Renewable
4576,2010,479.20899999999995,NE,Total Non-Renewable
4577,2010,16.906,NE,Total Renewable
4578,2010,26234.0,NG,Total Non-Renewable
4579,2010,9294.55,NG,Total Renewable
4580,2010,3000.75,NI,Total Non-Renewable
4581,2010,1341.28,NI,Total Renewable
4582,2010,125168.402,NL,Total Non-Renewable
4583,2010,14228.269,NL,Total Renewable
4584,2010,6415.0,NO,Total Non-Renewable
4585,2010,148223.699,NO,Total Renewable
4586,2010,61.614999999999995,NP,Total Non-Renewable
4587,2010,3674.331,NP,Total Renewable
4588,2010,49.054,NR,Total Non-Renewable
4589,2010,0.088,NR,Total Renewable
4590,2010,5.161,NU,Total Non-Renewable
4591,2010,0.126,NU,Total Renewable
4592,2010,14730.0,NZ,Total Non-Renewable
4593,2010,33153.0,NZ,Total Renewable
4594,2010,23424.0,OM,Total Non-Renewable
4595,2010,0.0,OM,Total Renewable
4596,2010,4346.45,PA,Total Non-Renewable
4597,2010,5397.224,PA,Total Renewable
4598,2010,19916.727,PE,Total Non-Renewable
4599,2010,23775.18,PE,Total Renewable
4600,2010,701.38,PF,Total Non-Renewable
4601,2010,266.224,PF,Total Renewable
4602,2010,2343.305,PG,Total Non-Renewable
4603,2010,1244.335,PG,Total Renewable
4604,2010,60749.808000000005,PH,Total Non-Renewable
4605,2010,10425.58,PH,Total Renewable
4606,2010,81380.5,PK,Total Non-Renewable
4607,2010,38576.553,PK,Total Renewable
4608,2010,175847.0,PL,Total Non-Renewable
4609,2010,13282.45,PL,Total Renewable
4610,2010,70.567,PM,Total Non-Renewable
4611,2010,1.65,PM,Total Renewable
4612,2010,28346.087999999996,PR,Total Non-Renewable
4613,2010,197.85,PR,Total Renewable
4614,2010,613.3,PS,Total Non-Renewable
4615,2010,0.0,PS,Total Renewable
4616,2010,34283.0,PT,Total Non-Renewable
4617,2010,37737.298,PT,Total Renewable
4618,2010,131.23,PW,Total Non-Renewable
4619,2010,0.683,PW,Total Renewable
4620,2010,6.82,PY,Total Non-Renewable
4621,2010,62867.028999999995,PY,Total Renewable
4622,2010,36895.0,QA,Total Non-Renewable
4623,2010,0.0,QA,Total Renewable
4624,2010,2215.3,RE,Total Non-Renewable
4625,2010,1192.63,RE,Total Renewable
4626,2010,40314.0,RO,Total Non-Renewable
4627,2010,27091.368,RO,Total Renewable
4628,2010,29668.7,RS,Total Non-Renewable
4629,2010,14191.41,RS,Total Renewable
4630,2010,888864.767,RU,Total Non-Renewable
4631,2010,215972.112,RU,Total Renewable
4632,2010,222.577,RW,Total Non-Renewable
4633,2010,245.057,RW,Total Renewable
4634,2010,289205.0,SA,Total Non-Renewable
4635,2010,6.35,SA,Total Renewable
4636,2010,130.598,SB,Total Non-Renewable
4637,2010,3.428,SB,Total Renewable
4638,2010,390.306,SC,Total Non-Renewable
4639,2010,0.0,SC,Total Renewable
4640,2010,3069.0,SD,Total Non-Renewable
4641,2010,7757.293000000001,SD,Total Renewable
4642,2010,12087.0,SE,Total Non-Renewable
4643,2010,104792.388,SE,Total Renewable
4644,2010,53858.2,SG,Total Non-Renewable
4645,2010,722.99,SG,Total Renewable
4646,2010,7056.0,SI,Total Non-Renewable
4647,2010,5882.098,SI,Total Renewable
4648,2010,10197.0,SK,Total Non-Renewable
4649,2010,7742.442,SK,Total Renewable
4650,2010,42.78,SL,Total Non-Renewable
4651,2010,203.225,SL,Total Renewable
4652,2010,2777.619,SN,Total Non-Renewable
4653,2010,62.114000000000004,SN,Total Renewable
4654,2010,407.0,SO,Total Non-Renewable
4655,2010,0.02,SO,Total Renewable
4656,2010,835.727,SR,Total Non-Renewable
4657,2010,1245.646,SR,Total Renewable
4658,2010,17.073,ST,Total Non-Renewable
4659,2010,54.336,ST,Total Renewable
4660,2010,2779.239,SV,Total Non-Renewable
4661,2010,3018.8579999999997,SV,Total Renewable
4662,2010,51177.0,SY,Total Non-Renewable
4663,2010,3483.835,SY,Total Renewable
4664,2010,16.419,SZ,Total Non-Renewable
4665,2010,537.87,SZ,Total Renewable
4666,2010,265.0,TC,Total Non-Renewable
4667,2010,0.0,TC,Total Renewable
4668,2010,297.0,TD,Total Non-Renewable
4669,2010,10.84,TD,Total Renewable
4670,2010,363.71000000000004,TG,Total Non-Renewable
4671,2010,251.6,TG,Total Renewable
4672,2010,174977.75,TH,Total Non-Renewable
4673,2010,18865.306,TH,Total Renewable
4674,2010,386.0,TJ,Total Non-Renewable
4675,2010,21202.083,TJ,Total Renewable
4676,2010,0.9440000000000001,TK,Total Non-Renewable
4677,2010,0.043,TK,Total Renewable
4678,2010,231.096,TL,Total Non-Renewable
4679,2010,2.332,TL,Total Renewable
4680,2010,20186.989999999998,TM,Total Non-Renewable
4681,2010,4.354,TM,Total Renewable
4682,2010,19873.0,TN,Total Non-Renewable
4683,2010,310.203,TN,Total Renewable
4684,2010,64.235,TO,Total Non-Renewable
4685,2010,0.311,TO,Total Renewable
4686,2010,187505.0,TR,Total Non-Renewable
4687,2010,72326.969,TR,Total Renewable
4688,2010,10131.006000000001,TT,Total Non-Renewable
4689,2010,7.239000000000001,TT,Total Renewable
4690,2010,11.72,TV,Total Non-Renewable
4691,2010,0.367,TV,Total Renewable
4692,2010,231629.773,TW,Total Non-Renewable
4693,2010,9961.81,TW,Total Renewable
4694,2010,2860.594011,TZ,Total Non-Renewable
4695,2010,3426.485,TZ,Total Renewable
4696,2010,124116.0,UA,Total Non-Renewable
4697,2010,17567.2,UA,Total Renewable
4698,2010,1190.278,UG,Total Non-Renewable
4699,2010,1896.4479999999999,UG,Total Renewable
4700,2010,3840408.7,US,Total Non-Renewable
4701,2010,558737.094,US,Total Renewable
4702,2010,2029.156,UY,Total Non-Renewable
4703,2010,11013.951,UY,Total Renewable
4704,2010,51632.5,UZ,Total Non-Renewable
4705,2010,9892.9,UZ,Total Renewable
4706,2010,149.5,VC,Total Non-Renewable
4707,2010,30.12,VC,Total Renewable
4708,2010,50155.51,VE,Total Non-Renewable
4709,2010,91416.81,VE,Total Renewable
4710,2010,250.77100000000002,VG,Total Non-Renewable
4711,2010,1.672,VG,Total Renewable
4712,2010,1265.2,VI,Total Non-Renewable
4713,2010,0.0,VI,Total Renewable
4714,2010,81665.0,VN,Total Non-Renewable
4715,2010,36888.204000000005,VN,Total Renewable
4716,2010,80.257,VU,Total Non-Renewable
4717,2010,16.432,VU,Total Renewable
4718,2010,94.631,WS,Total Non-Renewable
4719,2010,51.605000000000004,WS,Total Renewable
4720,2010,9323.16,YE,Total Non-Renewable
4721,2010,2.958,YE,Total Renewable
4722,2010,329.4,YT,Total Non-Renewable
4723,2010,14.439,YT,Total Renewable
4724,2010,257554.55,ZA,Total Non-Renewable
4725,2010,3132.1059999999998,ZA,Total Renewable
4726,2010,100.556,ZM,Total Non-Renewable
4727,2010,12826.117,ZM,Total Renewable
4728,2010,3902.0,ZW,Total Non-Renewable
4729,2010,6694.748,ZW,Total Renewable
4730,2011,0.0,AD,Total Non-Renewable
4731,2011,142.2,AD,Total Renewable
4732,2011,125192.101,AE,Total Non-Renewable
4733,2011,35.15,AE,Total Renewable
4734,2011,465.76099999999997,AF,Total Non-Renewable
4735,2011,927.475,AF,Total Renewable
4736,2011,414.0,AG,Total Non-Renewable
4737,2011,0.7729999999999999,AG,Total Renewable
4738,2011,122.50800000000001,AI,Total Non-Renewable
4739,2011,0.0,AI,Total Renewable
4740,2011,59.0,AL,Total Non-Renewable
4741,2011,5641.331,AL,Total Renewable
4742,2011,4296.3,AM,Total Non-Renewable
4743,2011,3646.54,AM,Total Renewable
4744,2011,2397.427,AO,Total Non-Renewable
4745,2011,4830.494,AO,Total Renewable
4746,2011,108516.503,AR,Total Non-Renewable
4747,2011,42881.669,AR,Total Renewable
4748,2011,198.286,AS,Total Non-Renewable
4749,2011,0.0,AS,Total Renewable
4750,2011,26044.353,AT,Total Non-Renewable
4751,2011,57613.994999999995,AT,Total Renewable
4752,2011,276651.0,AU,Total Non-Renewable
4753,2011,38107.0,AU,Total Renewable
4754,2011,1023.889,AW,Total Non-Renewable
4755,2011,142.88799999999998,AW,Total Renewable
4756,2011,22970.0,AZ,Total Non-Renewable
4757,2011,3677.0,AZ,Total Renewable
4758,2011,12452.0,BA,Total Non-Renewable
4759,2011,6088.711,BA,Total Renewable
4760,2011,1253.54,BB,Total Non-Renewable
4761,2011,3.969,BB,Total Renewable
4762,2011,53727.016,BD,Total Non-Renewable
4763,2011,1388.254,BD,Total Renewable
4764,2011,40196.9,BE,Total Non-Renewable
4765,2011,12531.8,BE,Total Renewable
4766,2011,720.322,BF,Total Non-Renewable
4767,2011,114.616,BF,Total Renewable
4768,2011,34286.0,BG,Total Non-Renewable
4769,2011,6839.5380000000005,BG,Total Renewable
4770,2011,29492.0,BH,Total Non-Renewable
4771,2011,1.875,BH,Total Renewable
4772,2011,28.405,BI,Total Non-Renewable
4773,2011,200.87399999999997,BI,Total Renewable
4774,2011,171.459,BJ,Total Non-Renewable
4775,2011,0.5,BJ,Total Renewable
4776,2011,4616.93,BN,Total Non-Renewable
4777,2011,2.824,BN,Total Renewable
4778,2011,5751.734853999999,BO,Total Non-Renewable
4779,2011,2973.87,BO,Total Renewable
4780,2011,69180.81,BR,Total Non-Renewable
4781,2011,556589.677,BR,Total Renewable
4782,2011,2597.612,BS,Total Non-Renewable
4783,2011,9.531,BS,Total Renewable
4784,2011,9.511,BT,Total Non-Renewable
4785,2011,8554.956,BT,Total Renewable
4786,2011,824.26,BW,Total Non-Renewable
4787,2011,0.45799999999999996,BW,Total Renewable
4788,2011,40560.0,BY,Total Non-Renewable
4789,2011,173.994,BY,Total Renewable
4790,2011,133.816,BZ,Total Non-Renewable
4791,2011,421.568,BZ,Total Renewable
4792,2011,174846.0,CA,Total Non-Renewable
4793,2011,478881.368,CA,Total Renewable
4794,2011,46.199,CD,Total Non-Renewable
4795,2011,9609.53,CD,Total Renewable
4796,2011,19.25,CF,Total Non-Renewable
4797,2011,160.51399999999998,CF,Total Renewable
4798,2011,926.2,CG,Total Non-Renewable
4799,2011,908.1809999999999,CG,Total Renewable
4800,2011,1551.0,CH,Total Non-Renewable
4801,2011,47806.5,CH,Total Renewable
4802,2011,5036.842804,CI,Total Non-Renewable
4803,2011,2378.0,CI,Total Renewable
4804,2011,46.182,CK,Total Non-Renewable
4805,2011,0.133,CK,Total Renewable
4806,2011,50255.599,CL,Total Non-Renewable
4807,2011,32805.036,CL,Total Renewable
4808,2011,990.4010000000001,CM,Total Non-Renewable
4809,2011,4989.199,CM,Total Renewable
4810,2011,4590213.681,CN,Total Non-Renewable
4811,2011,1050770.586,CN,Total Renewable
4812,2011,16050.542000000001,CO,Total Non-Renewable
4813,2011,59851.973999999995,CO,Total Renewable
4814,2011,1475.942,CR,Total Non-Renewable
4815,2011,9443.45,CR,Total Renewable
4816,2011,22130.5,CU,Total Non-Renewable
4817,2011,1107.25,CU,Total Renewable
4818,2011,423.71999999999997,CV,Total Non-Renewable
4819,2011,47.061,CV,Total Renewable
4820,2011,6333.0,CY,Total Non-Renewable
4821,2011,331.827,CY,Total Renewable
4822,2011,62524.0,CZ,Total Non-Renewable
4823,2011,10928.674,CZ,Total Renewable
4824,2011,447057.0,DE,Total Non-Renewable
4825,2011,191434.0,DE,Total Renewable
4826,2011,517.0,DJ,Total Non-Renewable
4827,2011,0.0,DJ,Total Renewable
4828,2011,28586.447,DK,Total Non-Renewable
4829,2011,19304.198,DK,Total Renewable
4830,2011,84.67099999999999,DM,Total Non-Renewable
4831,2011,43.867,DM,Total Renewable
4832,2011,17028.549,DO,Total Non-Renewable
4833,2011,2187.408,DO,Total Renewable
4834,2011,62579.064,DZ,Total Non-Renewable
4835,2011,733.939,DZ,Total Renewable
4836,2011,11972.534199999998,EC,Total Non-Renewable
4837,2011,13752.839,EC,Total Renewable
4838,2011,14205.0,EE,Total Non-Renewable
4839,2011,1514.07,EE,Total Renewable
4840,2011,172682.8,EG,Total Non-Renewable
4841,2011,18571.318,EG,Total Renewable
4842,2011,460.0,ER,Total Non-Renewable
4843,2011,2.839,ER,Total Renewable
4844,2011,194007.513,ES,Total Non-Renewable
4845,2011,131462.242,ES,Total Renewable
4846,2011,226.0,ET,Total Non-Renewable
4847,2011,8384.953000000001,ET,Total Renewable
4848,2011,33406.0,FI,Total Non-Renewable
4849,2011,29341.732,FI,Total Renewable
4850,2011,505.276,FJ,Total Non-Renewable
4851,2011,686.98,FJ,Total Renewable
4852,2011,18.2,FK,Total Non-Renewable
4853,2011,7.220000000000001,FK,Total Renewable
4854,2011,87.425,FM,Total Non-Renewable
4855,2011,1.283,FM,Total Renewable
4856,2011,234.65,FO,Total Non-Renewable
4857,2011,142.71,FO,Total Renewable
4858,2011,83549.844,FR,Total Non-Renewable
4859,2011,100258.844,FR,Total Renewable
4860,2011,1227.0,GA,Total Non-Renewable
4861,2011,1011.618,GA,Total Renewable
4862,2011,326772.0,GB,Total Non-Renewable
4863,2011,47986.0,GB,Total Renewable
4864,2011,256.274,GD,Total Non-Renewable
4865,2011,1.016,GD,Total Renewable
4866,2011,2942.052,GE,Total Non-Renewable
4867,2011,10490.456,GE,Total Renewable
4868,2011,478.407,GF,Total Non-Renewable
4869,2011,675.135,GF,Total Renewable
4870,2011,4628.779,GH,Total Non-Renewable
4871,2011,8763.438999999998,GH,Total Renewable
4872,2011,275.701,GL,Total Non-Renewable
4873,2011,420.00100000000003,GL,Total Renewable
4874,2011,298.09999999999997,GM,Total Non-Renewable
4875,2011,2.464,GM,Total Renewable
4876,2011,210.962,GN,Total Non-Renewable
4877,2011,549.731,GN,Total Renewable
4878,2011,1837.539,GP,Total Non-Renewable
4879,2011,267.947,GP,Total Renewable
4880,2011,372.2,GQ,Total Non-Renewable
4881,2011,12.6,GQ,Total Renewable
4882,2011,61876.0,GR,Total Non-Renewable
4883,2011,13664.703,GR,Total Renewable
4884,2011,4518.6,GT,Total Non-Renewable
4885,2011,6636.969,GT,Total Renewable
4886,2011,2309.077,GU,Total Non-Renewable
4887,2011,0.38,GU,Total Renewable
4888,2011,51.421,GW,Total Non-Renewable
4889,2011,0.015,GW,Total Renewable
4890,2011,1196.703,GY,Total Non-Renewable
4891,2011,148.827,GY,Total Renewable
4892,2011,51649.0,HK,Total Non-Renewable
4893,2011,89.021,HK,Total Renewable
4894,2011,5008.444,HN,Total Non-Renewable
4895,2011,3997.504,HN,Total Renewable
4896,2011,7841.9,HR,Total Non-Renewable
4897,2011,7561.824,HR,Total Renewable
4898,2011,1219.2440000000001,HT,Total Non-Renewable
4899,2011,178.823,HT,Total Renewable
4900,2011,24227.0,HU,Total Non-Renewable
4901,2011,3598.167,HU,Total Renewable
4902,2011,196124.25999999998,ID,Total Non-Renewable
4903,2011,27076.565,ID,Total Renewable
4904,2011,28232.106,IE,Total Non-Renewable
4905,2011,7291.460999999999,IE,Total Renewable
4906,2011,72949.816,IL,Total Non-Renewable
4907,2011,622.0840000000001,IL,Total Renewable
4908,2011,967776.592,IN,Total Non-Renewable
4909,2011,215224.742,IN,Total Renewable
4910,2011,64539.0,IQ,Total Non-Renewable
4911,2011,6416.688,IQ,Total Renewable
